"GameId";"Season";"SeasonType"
"2000020666";"2000-2001";"Regular Season"
"2000020667";"2000-2001";"Regular Season"
"2000020668";"2000-2001";"Regular Season"
"2000020669";"2000-2001";"Regular Season"
"2000020670";"2000-2001";"Regular Season"
"2000020671";"2000-2001";"Regular Season"
"2000020672";"2000-2001";"Regular Season"
"2000020673";"2000-2001";"Regular Season"
"2000020674";"2000-2001";"Regular Season"
"2000020675";"2000-2001";"Regular Season"
"2000020676";"2000-2001";"Regular Season"
"2000020677";"2000-2001";"Regular Season"
"2000020678";"2000-2001";"Regular Season"
"2000020679";"2000-2001";"Regular Season"
"2000020680";"2000-2001";"Regular Season"
"2000020681";"2000-2001";"Regular Season"
"2000020682";"2000-2001";"Regular Season"
"2000020683";"2000-2001";"Regular Season"
"2000020684";"2000-2001";"Regular Season"
"2000020685";"2000-2001";"Regular Season"
"2000020686";"2000-2001";"Regular Season"
"2000020687";"2000-2001";"Regular Season"
"2000020688";"2000-2001";"Regular Season"
"2000020689";"2000-2001";"Regular Season"
"2000020690";"2000-2001";"Regular Season"
"2000020691";"2000-2001";"Regular Season"
"2000020692";"2000-2001";"Regular Season"
"2000020693";"2000-2001";"Regular Season"
"2000020694";"2000-2001";"Regular Season"
"2000020695";"2000-2001";"Regular Season"
"2000020696";"2000-2001";"Regular Season"
"2000020697";"2000-2001";"Regular Season"
"2000020698";"2000-2001";"Regular Season"
"2000020699";"2000-2001";"Regular Season"
"2000020700";"2000-2001";"Regular Season"
"2000020701";"2000-2001";"Regular Season"
"2000020702";"2000-2001";"Regular Season"
"2000020703";"2000-2001";"Regular Season"
"2000020704";"2000-2001";"Regular Season"
"2000020705";"2000-2001";"Regular Season"
"2000020706";"2000-2001";"Regular Season"
"2000020707";"2000-2001";"Regular Season"
"2000020708";"2000-2001";"Regular Season"
"2000020709";"2000-2001";"Regular Season"
"2000020710";"2000-2001";"Regular Season"
"2000020711";"2000-2001";"Regular Season"
"2000020712";"2000-2001";"Regular Season"
"2000020713";"2000-2001";"Regular Season"
"2000020714";"2000-2001";"Regular Season"
"2000020715";"2000-2001";"Regular Season"
"2000020716";"2000-2001";"Regular Season"
"2000020717";"2000-2001";"Regular Season"
"2000020718";"2000-2001";"Regular Season"
"2000020719";"2000-2001";"Regular Season"
"2000020720";"2000-2001";"Regular Season"
"2000020721";"2000-2001";"Regular Season"
"2000020722";"2000-2001";"Regular Season"
"2000020723";"2000-2001";"Regular Season"
"2000020724";"2000-2001";"Regular Season"
"2000020725";"2000-2001";"Regular Season"
"2000020726";"2000-2001";"Regular Season"
"2000020727";"2000-2001";"Regular Season"
"2000020728";"2000-2001";"Regular Season"
"2000020729";"2000-2001";"Regular Season"
"2000020730";"2000-2001";"Regular Season"
"2000020731";"2000-2001";"Regular Season"
"2000020732";"2000-2001";"Regular Season"
"2000020733";"2000-2001";"Regular Season"
"2000020734";"2000-2001";"Regular Season"
"2000020735";"2000-2001";"Regular Season"
"2000020736";"2000-2001";"Regular Season"
"2000020737";"2000-2001";"Regular Season"
"2000020738";"2000-2001";"Regular Season"
"2000020739";"2000-2001";"Regular Season"
"2000020740";"2000-2001";"Regular Season"
"2000020741";"2000-2001";"Regular Season"
"2000020742";"2000-2001";"Regular Season"
"2000020743";"2000-2001";"Regular Season"
"2000020744";"2000-2001";"Regular Season"
"2000020745";"2000-2001";"Regular Season"
"2000020746";"2000-2001";"Regular Season"
"2000020747";"2000-2001";"Regular Season"
"2000020748";"2000-2001";"Regular Season"
"2000020749";"2000-2001";"Regular Season"
"2000020750";"2000-2001";"Regular Season"
"2000020751";"2000-2001";"Regular Season"
"2000020752";"2000-2001";"Regular Season"
"2000020753";"2000-2001";"Regular Season"
"2000020754";"2000-2001";"Regular Season"
"2000020755";"2000-2001";"Regular Season"
"2000020756";"2000-2001";"Regular Season"
"2000020757";"2000-2001";"Regular Season"
"2000020758";"2000-2001";"Regular Season"
"2000020759";"2000-2001";"Regular Season"
"2000020760";"2000-2001";"Regular Season"
"2000020761";"2000-2001";"Regular Season"
"2000020762";"2000-2001";"Regular Season"
"2000020763";"2000-2001";"Regular Season"
"2000020764";"2000-2001";"Regular Season"
"2000020765";"2000-2001";"Regular Season"
"2000020766";"2000-2001";"Regular Season"
"2000020767";"2000-2001";"Regular Season"
"2000020768";"2000-2001";"Regular Season"
"2000020769";"2000-2001";"Regular Season"
"2000020770";"2000-2001";"Regular Season"
"2000020771";"2000-2001";"Regular Season"
"2000020772";"2000-2001";"Regular Season"
"2000020773";"2000-2001";"Regular Season"
"2000020774";"2000-2001";"Regular Season"
"2000020775";"2000-2001";"Regular Season"
"2000020776";"2000-2001";"Regular Season"
"2000020777";"2000-2001";"Regular Season"
"2000020778";"2000-2001";"Regular Season"
"2000020779";"2000-2001";"Regular Season"
"2000020780";"2000-2001";"Regular Season"
"2000020781";"2000-2001";"Regular Season"
"2000020782";"2000-2001";"Regular Season"
"2000020783";"2000-2001";"Regular Season"
"2000020784";"2000-2001";"Regular Season"
"2000020785";"2000-2001";"Regular Season"
"2000020786";"2000-2001";"Regular Season"
"2000020787";"2000-2001";"Regular Season"
"2000020788";"2000-2001";"Regular Season"
"2000020789";"2000-2001";"Regular Season"
"2000020790";"2000-2001";"Regular Season"
"2000020791";"2000-2001";"Regular Season"
"2000020792";"2000-2001";"Regular Season"
"2000020793";"2000-2001";"Regular Season"
"2000020794";"2000-2001";"Regular Season"
"2000020795";"2000-2001";"Regular Season"
"2000020796";"2000-2001";"Regular Season"
"2000020797";"2000-2001";"Regular Season"
"2000020798";"2000-2001";"Regular Season"
"2000020799";"2000-2001";"Regular Season"
"2000020800";"2000-2001";"Regular Season"
"2000020801";"2000-2001";"Regular Season"
"2000020802";"2000-2001";"Regular Season"
"2000020803";"2000-2001";"Regular Season"
"2000020804";"2000-2001";"Regular Season"
"2000020805";"2000-2001";"Regular Season"
"2000020806";"2000-2001";"Regular Season"
"2000020807";"2000-2001";"Regular Season"
"2000020808";"2000-2001";"Regular Season"
"2000020809";"2000-2001";"Regular Season"
"2000020810";"2000-2001";"Regular Season"
"2000020811";"2000-2001";"Regular Season"
"2000020812";"2000-2001";"Regular Season"
"2000020813";"2000-2001";"Regular Season"
"2000020814";"2000-2001";"Regular Season"
"2000020815";"2000-2001";"Regular Season"
"2000020816";"2000-2001";"Regular Season"
"2000020817";"2000-2001";"Regular Season"
"2000020818";"2000-2001";"Regular Season"
"2000020819";"2000-2001";"Regular Season"
"2000020820";"2000-2001";"Regular Season"
"2000020821";"2000-2001";"Regular Season"
"2000020822";"2000-2001";"Regular Season"
"2000020823";"2000-2001";"Regular Season"
"2000020824";"2000-2001";"Regular Season"
"2000020825";"2000-2001";"Regular Season"
"2000020826";"2000-2001";"Regular Season"
"2000020827";"2000-2001";"Regular Season"
"2000020828";"2000-2001";"Regular Season"
"2000020829";"2000-2001";"Regular Season"
"2000020830";"2000-2001";"Regular Season"
"2000020831";"2000-2001";"Regular Season"
"2000020832";"2000-2001";"Regular Season"
"2000020833";"2000-2001";"Regular Season"
"2000020834";"2000-2001";"Regular Season"
"2000020835";"2000-2001";"Regular Season"
"2000020836";"2000-2001";"Regular Season"
"2000020837";"2000-2001";"Regular Season"
"2000020838";"2000-2001";"Regular Season"
"2000020839";"2000-2001";"Regular Season"
"2000020840";"2000-2001";"Regular Season"
"2000020841";"2000-2001";"Regular Season"
"2000020842";"2000-2001";"Regular Season"
"2000020843";"2000-2001";"Regular Season"
"2000020844";"2000-2001";"Regular Season"
"2000020845";"2000-2001";"Regular Season"
"2000020846";"2000-2001";"Regular Season"
"2000020847";"2000-2001";"Regular Season"
"2000020848";"2000-2001";"Regular Season"
"2000020849";"2000-2001";"Regular Season"
"2000020850";"2000-2001";"Regular Season"
"2000020851";"2000-2001";"Regular Season"
"2000020852";"2000-2001";"Regular Season"
"2000020853";"2000-2001";"Regular Season"
"2000020854";"2000-2001";"Regular Season"
"2000020855";"2000-2001";"Regular Season"
"2000020856";"2000-2001";"Regular Season"
"2000020857";"2000-2001";"Regular Season"
"2000020858";"2000-2001";"Regular Season"
"2000020859";"2000-2001";"Regular Season"
"2000020860";"2000-2001";"Regular Season"
"2000020861";"2000-2001";"Regular Season"
"2000020862";"2000-2001";"Regular Season"
"2000020863";"2000-2001";"Regular Season"
"2000020864";"2000-2001";"Regular Season"
"2000020865";"2000-2001";"Regular Season"
"2000020866";"2000-2001";"Regular Season"
"2000020867";"2000-2001";"Regular Season"
"2000020868";"2000-2001";"Regular Season"
"2000020869";"2000-2001";"Regular Season"
"2000020870";"2000-2001";"Regular Season"
"2000020871";"2000-2001";"Regular Season"
"2000020872";"2000-2001";"Regular Season"
"2000020873";"2000-2001";"Regular Season"
"2000020874";"2000-2001";"Regular Season"
"2000020875";"2000-2001";"Regular Season"
"2000020876";"2000-2001";"Regular Season"
"2000020877";"2000-2001";"Regular Season"
"2000020878";"2000-2001";"Regular Season"
"2000020879";"2000-2001";"Regular Season"
"2000020880";"2000-2001";"Regular Season"
"2000020881";"2000-2001";"Regular Season"
"2000020882";"2000-2001";"Regular Season"
"2000020883";"2000-2001";"Regular Season"
"2000020884";"2000-2001";"Regular Season"
"2000020885";"2000-2001";"Regular Season"
"2000020886";"2000-2001";"Regular Season"
"2000020887";"2000-2001";"Regular Season"
"2000020888";"2000-2001";"Regular Season"
"2000020889";"2000-2001";"Regular Season"
"2000020890";"2000-2001";"Regular Season"
"2000020891";"2000-2001";"Regular Season"
"2000020892";"2000-2001";"Regular Season"
"2000020893";"2000-2001";"Regular Season"
"2000020894";"2000-2001";"Regular Season"
"2000020895";"2000-2001";"Regular Season"
"2000020896";"2000-2001";"Regular Season"
"2000020897";"2000-2001";"Regular Season"
"2000020898";"2000-2001";"Regular Season"
"2000020899";"2000-2001";"Regular Season"
"2000020900";"2000-2001";"Regular Season"
"2000020901";"2000-2001";"Regular Season"
"2000020902";"2000-2001";"Regular Season"
"2000020903";"2000-2001";"Regular Season"
"2000020904";"2000-2001";"Regular Season"
"2000020905";"2000-2001";"Regular Season"
"2000020906";"2000-2001";"Regular Season"
"2000020907";"2000-2001";"Regular Season"
"2000020908";"2000-2001";"Regular Season"
"2000020909";"2000-2001";"Regular Season"
"2000020910";"2000-2001";"Regular Season"
"2000020911";"2000-2001";"Regular Season"
"2000020912";"2000-2001";"Regular Season"
"2000020913";"2000-2001";"Regular Season"
"2000020914";"2000-2001";"Regular Season"
"2000020915";"2000-2001";"Regular Season"
"2000020916";"2000-2001";"Regular Season"
"2000020917";"2000-2001";"Regular Season"
"2000020918";"2000-2001";"Regular Season"
"2000020919";"2000-2001";"Regular Season"
"2000020920";"2000-2001";"Regular Season"
"2000020921";"2000-2001";"Regular Season"
"2000020922";"2000-2001";"Regular Season"
"2000020923";"2000-2001";"Regular Season"
"2000020924";"2000-2001";"Regular Season"
"2000020925";"2000-2001";"Regular Season"
"2000020926";"2000-2001";"Regular Season"
"2000020927";"2000-2001";"Regular Season"
"2000020928";"2000-2001";"Regular Season"
"2000020929";"2000-2001";"Regular Season"
"2000020930";"2000-2001";"Regular Season"
"2000020931";"2000-2001";"Regular Season"
"2000020932";"2000-2001";"Regular Season"
"2000020933";"2000-2001";"Regular Season"
"2000020934";"2000-2001";"Regular Season"
"2000020935";"2000-2001";"Regular Season"
"2000020936";"2000-2001";"Regular Season"
"2000020937";"2000-2001";"Regular Season"
"2000020938";"2000-2001";"Regular Season"
"2000020939";"2000-2001";"Regular Season"
"2000020940";"2000-2001";"Regular Season"
"2000020941";"2000-2001";"Regular Season"
"2000020942";"2000-2001";"Regular Season"
"2000020943";"2000-2001";"Regular Season"
"2000020944";"2000-2001";"Regular Season"
"2000020945";"2000-2001";"Regular Season"
"2000020946";"2000-2001";"Regular Season"
"2000020947";"2000-2001";"Regular Season"
"2000020948";"2000-2001";"Regular Season"
"2000020949";"2000-2001";"Regular Season"
"2000020950";"2000-2001";"Regular Season"
"2000020951";"2000-2001";"Regular Season"
"2000020952";"2000-2001";"Regular Season"
"2000020953";"2000-2001";"Regular Season"
"2000020954";"2000-2001";"Regular Season"
"2000020955";"2000-2001";"Regular Season"
"2000020956";"2000-2001";"Regular Season"
"2000020957";"2000-2001";"Regular Season"
"2000020958";"2000-2001";"Regular Season"
"2000020959";"2000-2001";"Regular Season"
"2000020960";"2000-2001";"Regular Season"
"2000020961";"2000-2001";"Regular Season"
"2000020962";"2000-2001";"Regular Season"
"2000020963";"2000-2001";"Regular Season"
"2000020964";"2000-2001";"Regular Season"
"2000020965";"2000-2001";"Regular Season"
"2000020966";"2000-2001";"Regular Season"
"2000020967";"2000-2001";"Regular Season"
"2000020968";"2000-2001";"Regular Season"
"2000020969";"2000-2001";"Regular Season"
"2000020970";"2000-2001";"Regular Season"
"2000020971";"2000-2001";"Regular Season"
"2000020972";"2000-2001";"Regular Season"
"2000020973";"2000-2001";"Regular Season"
"2000020974";"2000-2001";"Regular Season"
"2000020975";"2000-2001";"Regular Season"
"2000020976";"2000-2001";"Regular Season"
"2000020977";"2000-2001";"Regular Season"
"2000020978";"2000-2001";"Regular Season"
"2000020979";"2000-2001";"Regular Season"
"2000020980";"2000-2001";"Regular Season"
"2000020981";"2000-2001";"Regular Season"
"2000020982";"2000-2001";"Regular Season"
"2000020983";"2000-2001";"Regular Season"
"2000020984";"2000-2001";"Regular Season"
"2000020985";"2000-2001";"Regular Season"
"2000020986";"2000-2001";"Regular Season"
"2000020987";"2000-2001";"Regular Season"
"2000020988";"2000-2001";"Regular Season"
"2000020989";"2000-2001";"Regular Season"
"2000020990";"2000-2001";"Regular Season"
"2000020991";"2000-2001";"Regular Season"
"2000020992";"2000-2001";"Regular Season"
"2000020993";"2000-2001";"Regular Season"
"2000020994";"2000-2001";"Regular Season"
"2000020995";"2000-2001";"Regular Season"
"2000020996";"2000-2001";"Regular Season"
"2000020997";"2000-2001";"Regular Season"
"2000020998";"2000-2001";"Regular Season"
"2000020999";"2000-2001";"Regular Season"
"2000021000";"2000-2001";"Regular Season"
"2000021001";"2000-2001";"Regular Season"
"2000021002";"2000-2001";"Regular Season"
"2000021003";"2000-2001";"Regular Season"
"2000021004";"2000-2001";"Regular Season"
"2000021005";"2000-2001";"Regular Season"
"2000021006";"2000-2001";"Regular Season"
"2000021007";"2000-2001";"Regular Season"
"2000021008";"2000-2001";"Regular Season"
"2000021009";"2000-2001";"Regular Season"
"2000021010";"2000-2001";"Regular Season"
"2000021011";"2000-2001";"Regular Season"
"2000021012";"2000-2001";"Regular Season"
"2000021013";"2000-2001";"Regular Season"
"2000021014";"2000-2001";"Regular Season"
"2000021015";"2000-2001";"Regular Season"
"2000021016";"2000-2001";"Regular Season"
"2000021017";"2000-2001";"Regular Season"
"2000021018";"2000-2001";"Regular Season"
"2000021019";"2000-2001";"Regular Season"
"2000021020";"2000-2001";"Regular Season"
"2000021021";"2000-2001";"Regular Season"
"2000021022";"2000-2001";"Regular Season"
"2000021023";"2000-2001";"Regular Season"
"2000021024";"2000-2001";"Regular Season"
"2000021025";"2000-2001";"Regular Season"
"2000021026";"2000-2001";"Regular Season"
"2000021027";"2000-2001";"Regular Season"
"2000021028";"2000-2001";"Regular Season"
"2000021029";"2000-2001";"Regular Season"
"2000021030";"2000-2001";"Regular Season"
"2000021031";"2000-2001";"Regular Season"
"2000021032";"2000-2001";"Regular Season"
"2000021033";"2000-2001";"Regular Season"
"2000021034";"2000-2001";"Regular Season"
"2000021035";"2000-2001";"Regular Season"
"2000021036";"2000-2001";"Regular Season"
"2000021037";"2000-2001";"Regular Season"
"2000021038";"2000-2001";"Regular Season"
"2000021039";"2000-2001";"Regular Season"
"2000021040";"2000-2001";"Regular Season"
"2000021041";"2000-2001";"Regular Season"
"2000021042";"2000-2001";"Regular Season"
"2000021043";"2000-2001";"Regular Season"
"2000021044";"2000-2001";"Regular Season"
"2000021045";"2000-2001";"Regular Season"
"2000021046";"2000-2001";"Regular Season"
"2000021047";"2000-2001";"Regular Season"
"2000021048";"2000-2001";"Regular Season"
"2000021049";"2000-2001";"Regular Season"
"2000021050";"2000-2001";"Regular Season"
"2000021051";"2000-2001";"Regular Season"
"2000021052";"2000-2001";"Regular Season"
"2000021053";"2000-2001";"Regular Season"
"2000021054";"2000-2001";"Regular Season"
"2000021055";"2000-2001";"Regular Season"
"2000021056";"2000-2001";"Regular Season"
"2000021057";"2000-2001";"Regular Season"
"2000021058";"2000-2001";"Regular Season"
"2000021059";"2000-2001";"Regular Season"
"2000021060";"2000-2001";"Regular Season"
"2000021061";"2000-2001";"Regular Season"
"2000021062";"2000-2001";"Regular Season"
"2000021063";"2000-2001";"Regular Season"
"2000021064";"2000-2001";"Regular Season"
"2000021065";"2000-2001";"Regular Season"
"2000021066";"2000-2001";"Regular Season"
"2000021067";"2000-2001";"Regular Season"
"2000021068";"2000-2001";"Regular Season"
"2000021069";"2000-2001";"Regular Season"
"2000021070";"2000-2001";"Regular Season"
"2000021071";"2000-2001";"Regular Season"
